time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Primary,60,17711.6,157560,158405,845,16126,14138,1988,3067,174531,75963,78557,154520,3040,13088,478,0,0,0,30,18,524,130,6,84,13,618,0,626,27,1266,69,0,65,25332,90.76038068,9.239619323,8.100566662,1.139052661,7.49895434,0.273876847,0.358675536,0.72537257,0.015470031,0.039534524,0,0,0,0.017188923,0.010313354,0.300233196,0
2022,Week 47,Regional,E92000001,England,E12000002,North West,,,,Primary,2046.2,444022.4,3958530,3979052,20522,296452,240663,55789,58972,4275504,1943225,1962868,3906093,52437,217656,10232,61,4,528,1532,955,9423,4959,2239,65,2767,12729,2,12769,6535,30976,5509,272,2440,647618,93.06626774,6.933732257,5.628880244,1.304852013,5.090768246,0.239316815,0.298654849,0.724499381,0.152847477,0.128850306,0.001426732,9.36E-05,0.012349421,0.035832033,0.022336548,0.220395069,0.006361823
2022,Week 47,Regional,E92000001,England,E12000007,London,,,,Primary,1338.2,417400.4,3737075,3771704,34629,310263,256463,53800,63567,4081967,1815869,1862029,3677898,59177,231919,10129,112,11,58,804,549,11866,4848,1319,1627,1791,26363,0,7036,4390,37484,4890,1014,1796,707248,92.39917912,7.600820879,6.282828842,1.317992037,5.681550096,0.248140174,0.17236788,0.918282779,0.10754619,0.119795187,0.002743775,0.000269478,0.001420884,0.019696387,0.013449398,0.290693188,0.024840965
2022,Week 47,Regional,E92000001,England,E12000004,East Midlands,,,,Primary,1293,270096.4,2451754,2466623,14869,196325,164705,31620,27998,2662948,1215591,1212124,2427715,24039,147803,6197,69,10,300,780,620,8022,1995,638,17,2402,10449,6,6472,3959,18592,2597,904,1646,399821,92.62753159,7.372468407,6.18506257,1.187405837,5.550352467,0.232712017,0.243038918,0.698173603,0.14866982,0.097523497,0.002591113,0.000375524,0.01126571,0.029290846,0.023282467,0.301245086,0.03394734
2022,Week 47,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Primary,1431.6,313848.8,2811229,2829696,18467,236313,189068,47245,38301,3066009,1376332,1401082,2777414,33815,171564,7477,25,1,170,936,867,7860,2847,2375,5,1884,13731,0,11496,4486,27485,3778,168,1769,477059,92.29248838,7.707511622,6.166583334,1.540928288,5.595678291,0.243867516,0.374949976,0.896442248,0.146313987,0.123222078,0.000815392,3.26E-05,0.005544667,0.030528286,0.028277803,0.256359326,0.005479436
2022,Week 47,Regional,E92000001,England,E12000001,North East,,,,Primary,594,123514.4,1104408,1110662,6254,86237,70499,15738,14730,1196899,540336,550689,1091025,13383,63628,2844,4,0,105,600,210,2559,1060,1227,0,731,4463,0,4193,1347,9123,1075,549,861,212405,92.79496432,7.20503568,5.890137764,1.314897915,5.316070947,0.237614034,0.350321957,0.762219703,0.112540824,0.089815431,0.000334197,0,0.00877267,0.050129543,0.01754534,0.213802501,0.045868532
2022,Week 47,Regional,E92000001,England,E12000006,East of England,,,,Primary,1653.6,357379.6,3196943,3216442,19499,268352,227766,40586,36625,3484794,1572240,1593491,3165731,31212,204552,8243,57,3,672,1230,1140,11582,3630,2226,84,3315,12470,0,9253,5413,22625,3295,287,1983,517660,92.29934395,7.70065605,6.535996102,1.164659948,5.869844817,0.236541959,0.265525021,0.649249281,0.155331994,0.094553652,0.001635678,8.61E-05,0.01928378,0.035296204,0.032713555,0.33235824,0.008235781
2022,Week 47,Regional,E92000001,England,E12000005,West Midlands,,,,Primary,1463.6,350502.4,3160839,3176419,15580,264872,217100,47772,45998,3441291,1567388,1552312,3119700,41139,197991,7259,46,4,246,927,1024,9295,2173,1463,22,1346,12039,0,8197,4859,30380,4336,308,1771,515601,92.30312113,7.696878875,6.308678923,1.388199952,5.753393131,0.210938279,0.238195491,0.882808225,0.14119701,0.125999225,0.001336708,0.000116235,0.00714848,0.026937565,0.029756275,0.270102122,0.008950129
2022,Week 47,Regional,E92000001,England,E12000009,South West,,,,Primary,1515,288274,2601902,2617939,16037,206810,178438,28372,29110,2824749,1280998,1296478,2577476,24426,159870,7022,65,2,238,1078,774,9205,3543,1509,32,2045,10417,0,7040,4684,14191,2457,183,1883,414864,92.67864154,7.321358464,6.316950639,1.004407825,5.659617899,0.248588459,0.249225683,0.50238092,0.165820043,0.08698118,0.002301089,7.08E-05,0.008425527,0.038162683,0.027400665,0.325869661,0.006478452
2022,Week 47,Regional,E92000001,England,E12000008,South East,,,,Primary,2029.4,493389.6,4417326,4439490,22164,350634,300720,49914,52327,4790124,2171802,2200279,4372081,45245,270026,11772,97,6,282,1323,1147,15045,3848,1654,345,2907,15064,0,9299,7082,28653,4880,1020,2600,723307,92.68006423,7.319935768,6.277916814,1.042018954,5.637140082,0.245755642,0.194128586,0.598168231,0.14784586,0.101876277,0.002025,0.000125258,0.005887113,0.027619327,0.0239451,0.314083727,0.021293812
2022,Week 47,National,E92000001,England,,,,,,Primary,13364.6,3058428,27440006,27608027,168021,2216258,1845422,370836,367628,29824285,13483781,13631352,27115133,324873,1665009,71175,536,41,2599,9210,7286,84857,28903,14650,2197,19188,117725,8,75755,42755,219509,32817,4705,16749,4615583,92.56894843,7.431051574,6.187648757,1.243402818,5.582728974,0.2386478,0.254004413,0.736007586,0.143356329,0.11003449,0.001797193,0.000137472,0.008714375,0.030880874,0.024429756,0.284523166,0.015775734
2022,Week 47,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Secondary,9.8,10586.8,92422,93127,705,11948,6901,5047,3211,105075,43876,45530,89406,3016,5292,327,4,0,0,0,423,855,585,224,13,78,29,0,234,195,4409,209,0,13,16405,88.62907447,11.37092553,6.567689745,4.803235784,5.03640257,0.311206281,0.222698073,4.19605044,0.185581727,0.198905544,0.003806805,0,0,0,0.402569593,0.813704497,0
2022,Week 47,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Secondary,6,4371,36608,37253,645,3783,2698,1085,725,41036,18004,17923,35927,681,2158,124,0,0,12,12,114,278,244,184,3,395,3,0,40,44,954,47,0,8,6722,90.78126523,9.218734769,6.574714884,2.644019885,5.258797154,0.302173701,0.097475387,2.324787991,0.107222926,0.11453358,0,0,0.029242616,0.029242616,0.277804854,0.677453943,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Secondary,10,7165.2,60927,61729,802,6179,4014,2165,1722,67908,29300,30006,59306,1621,3192,195,0,0,0,0,374,243,478,211,37,16,271,0,48,101,1989,27,10,16,14747,90.90092478,9.099075219,5.910938328,3.188136891,4.700477116,0.287153207,0.070683866,2.928962714,0.148730636,0.039759675,0,0,0,0,0.550745126,0.357837074,0.014725806
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Secondary,4,3534.2,28162,29143,981,5624,3721,1903,836,34767,13598,13749,27347,815,3078,144,0,0,0,12,127,360,440,326,5,39,491,6,24,21,1712,146,0,7,7652,83.8237409,16.1762591,10.70267783,5.47358127,8.853222884,0.414185866,0.069030978,4.924209739,0.060402105,0.419938447,0,0,0,0.034515489,0.365288923,1.035464665,0
2022,Week 47,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Secondary,17,17429.6,143312,144259,947,14431,10311,4120,6007,158690,65967,71685,137652,5660,8471,511,13,0,8,14,492,802,435,600,10,34,452,16,236,347,2308,1229,0,20,21357,90.90616926,9.093830739,6.497573886,2.596256853,5.338080534,0.322011469,0.148717626,1.454407965,0.218665322,0.77446594,0.008192073,0,0.005041275,0.008822232,0.31003844,0.505387863,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Secondary,2.8,2279.6,20758,20965,207,1663,793,870,712,22628,11929,8126,20055,703,679,65,0,0,0,0,22,27,18,102,5,0,184,0,12,9,799,50,0,12,12168,92.65069825,7.34930175,3.50450769,3.84479406,3.000707089,0.287254729,0.053031642,3.531023511,0.039773732,0.220965176,0,0,0,0,0.097224677,0.119321195,0
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Secondary,11,8759.2,70478,71112,634,9043,6811,2232,2306,80155,33775,34591,68366,2112,5952,279,2,0,14,9,221,334,266,91,7,63,296,2,45,194,1548,445,0,14,12810,88.71810866,11.28189134,8.497286507,2.784604828,7.425612875,0.348075604,0.056141226,1.931258187,0.242031065,0.55517435,0.002495166,0,0.017466159,0.011228245,0.275715801,0.416692658,0
2022,Week 47,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Secondary,15,9822.4,83367,83965,598,10835,8112,2723,2528,94800,40293,40720,81013,2354,6529,391,0,1,1,17,207,916,217,106,5,148,203,25,132,174,2087,330,50,37,31042,88.57067511,11.42932489,8.556962025,2.872362869,6.887130802,0.412447257,0.139240506,2.201476793,0.183544304,0.348101266,0,0.001054852,0.001054852,0.017932489,0.21835443,0.966244726,0.052742616
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Secondary,10,11602.2,89577,90993,1416,9070,6575,2495,2613,100063,43031,44292,87323,2254,5622,383,6,0,0,0,185,379,698,191,4,186,526,2,172,359,1306,658,0,13,15663,90.9357105,9.064289498,6.570860358,2.49342914,5.61846037,0.382758862,0.171891708,1.305177738,0.358773972,0.657585721,0.005996222,0,0,0,0.184883523,0.37876138,0
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,56.4,58312,480088,483916,3828,59416,46181,13235,16337,543332,229802,235031,464833,15255,36419,2355,11,1905,6,88,1087,4250,1842,3429,109,650,1116,111,420,1082,11115,618,60,69,72861,89.06451304,10.93548696,8.49959141,2.435895548,6.702899884,0.433436646,0.077300803,2.045710542,0.199141593,0.11374261,0.002024545,0.350614357,0.001104297,0.016196359,0.200061841,0.782210508,0.011042972
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Secondary,68.2,65509.6,566378,571587,5209,71578,49900,21678,22798,643165,266317,278325,544642,21736,41307,2752,18,3,0,25,1294,4389,2149,4025,137,734,2171,18,531,1062,19182,903,112,99,109996,88.87097401,11.12902599,7.75850676,3.370519229,6.42245769,0.42788398,0.082560463,2.98243841,0.165120925,0.140399431,0.00279866,0.000466443,0,0.003887027,0.20119254,0.682406536,0.017413883
2022,Week 47,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Secondary,9,8486.2,75576,75930,354,8492,6321,2171,2000,84422,36139,37620,73759,1817,5463,260,2,0,0,0,153,443,246,278,12,54,42,0,60,183,1890,38,0,13,13332,89.94101064,10.05898936,7.487384805,2.571604558,6.471062045,0.307976594,0.071071522,2.238752932,0.216768141,0.045011964,0.002369051,0,0,0,0.18123238,0.524744735,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Secondary,6.8,4141.8,37206,37538,332,3270,2179,1091,1217,40808,17625,18426,36051,1155,1787,146,0,0,0,8,97,138,219,253,4,26,83,0,4,62,338,687,3,20,19175,91.98686532,8.013134679,5.339639286,2.673495393,4.379043325,0.357772986,0.009802,0.828268967,0.151930994,1.683493433,0,0,0,0.019603999,0.23769849,0.338168986,0.0073515
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Secondary,37,34265.2,289114,291321,2207,38737,29308,9429,9571,330058,138718,141382,280100,9014,24607,1068,18,0,0,128,1114,2367,988,483,28,592,490,109,248,557,8045,579,6,46,42458,88.26357792,11.73642208,8.879651455,2.856770628,7.455356331,0.323579492,0.075138309,2.437450388,0.168758218,0.175423713,0.005453587,0,0,0.038781063,0.337516437,0.717146683,0.001817862
2022,Week 47,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Secondary,6,6104,51847,52051,204,5069,3001,2068,1904,57120,24443,25577,50020,1827,2486,171,0,0,0,2,128,214,114,446,4,24,58,4,118,77,1853,20,0,8,7752,91.12570028,8.87429972,5.253851541,3.620448179,4.352240896,0.299369748,0.206582633,3.244047619,0.134803922,0.035014006,0,0,0,0.003501401,0.224089636,0.37464986,0
2022,Week 47,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Secondary,61.2,49945.6,421627,425427,3800,46154,35118,11036,11791,471581,202952,207592,410544,11083,29000,1815,12,3,0,36,1281,2409,1595,3279,19,474,1683,29,1127,708,7862,1339,0,81,67648,90.21292206,9.787077936,7.446864908,2.340213028,6.149526805,0.384875557,0.238983335,1.667157922,0.150133275,0.283938496,0.002544632,0.000636158,0,0.007633895,0.271639443,0.51083483,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Secondary,10,8313.2,63601,64297,696,7056,5826,1230,2045,71353,30376,31294,61670,1931,5078,239,4,0,0,4,95,406,276,461,14,205,201,0,52,114,924,140,0,18,16615,90.11113758,9.888862416,8.165038611,1.723823806,7.1167295,0.334954382,0.072877104,1.294970078,0.159769036,0.196207588,0.005605931,0,0,0.005605931,0.133140863,0.569002004,0
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Secondary,30.6,29480.4,251025,253390,2365,28437,22339,6098,7113,281827,136407,107954,244361,6664,18256,1094,0,12,54,43,408,2471,1069,448,24,276,961,35,210,449,4781,658,1,34,35670,89.90976734,10.09023266,7.926493913,2.163738748,6.477732794,0.388181402,0.074513797,1.696430789,0.159317596,0.233476565,0,0.004257931,0.019160691,0.015257587,0.144769664,0.876779017,0.000354828
2022,Week 47,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Secondary,27.6,23988.2,201489,204082,2593,23223,16408,6815,5583,227305,103076,93119,196195,5294,12719,731,2,0,2,31,1011,1912,1086,320,4,200,1298,5,246,289,5615,665,0,44,44908,89.78333077,10.21666923,7.218494974,2.998174259,5.59556543,0.321594334,0.108224632,2.470249225,0.127141946,0.292558457,0.000879875,0,0.000879875,0.013638063,0.444776842,0.841160555,0
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Secondary,43.2,45004,375097,378583,3486,39331,29635,9696,12835,417914,182586,180359,362945,12152,25000,1467,1,3,63,26,733,2332,1821,1549,105,693,846,21,215,683,7708,1090,10,57,65524,90.58873357,9.411266433,7.091171868,2.320094565,5.982092009,0.351029159,0.051445991,1.844398608,0.163430754,0.260819212,0.000239284,0.000717851,0.015074872,0.006221376,0.175394938,0.558009543,0.002392837
2022,Week 47,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Secondary,11.8,9320.8,84624,85481,857,9163,5869,3294,3243,94644,39753,41698,81451,3173,4785,250,0,4,0,8,415,393,316,360,5,7,519,10,189,70,2960,75,14,19,19849,90.31845653,9.681543468,6.201132666,3.480410803,5.055788006,0.264147754,0.199695702,3.127509404,0.073961371,0.079244326,0,0.004226364,0,0.008452728,0.438485271,0.415240269,0.014792274
2022,Week 47,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Secondary,13,12183,100812,101954,1142,12878,7289,5589,3494,114832,47728,49788,97516,3296,5535,233,0,0,14,2,975,530,553,1328,10,2,577,0,317,198,4561,513,0,20,18753,88.785356,11.214644,6.347533788,4.867110213,4.820084994,0.202905114,0.276055455,3.971889369,0.172425805,0.446739585,0,0,0.012191724,0.001741675,0.849066462,0.461543821,0
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Secondary,44.4,44283.4,374313,376698,2385,44440,32853,11587,12919,421138,178299,183518,361817,12496,27124,1740,4,0,24,18,1240,2695,1066,3103,37,423,845,14,536,423,9821,807,8,81,93417,89.44763949,10.55236051,7.801005846,2.751354663,6.440644159,0.413166231,0.127274195,2.332014684,0.100442135,0.191623648,0.000949807,0,0.005698845,0.004274133,0.294440302,0.639932754,0.001899615
2022,Week 47,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Secondary,4,4974,39162,39503,341,4578,2530,2048,1535,44081,18457,19221,37678,1484,1853,169,0,0,0,0,227,281,131,212,0,210,0,0,150,51,1847,0,0,5,5871,89.61457317,10.38542683,5.739434223,4.645992605,4.203625145,0.383385132,0.340282661,4.190013838,0.115696105,0,0,0,0,0,0.514961094,0.637462852,0
2022,Week 47,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Secondary,7.8,8470,68237,68882,645,11130,5405,5725,2905,80012,31907,33562,65469,2768,3851,179,1,0,2,2,999,371,351,1273,2,109,183,0,134,137,5271,183,0,8,8858,86.08958656,13.91041344,6.755236714,7.155176723,4.813028046,0.223716443,0.167474879,6.587761836,0.171224316,0.228715693,0.001249813,0,0.002499625,0.002499625,1.248562716,0.463680448,0
2022,Week 47,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Secondary,8.8,10277.6,88156,89088,932,9674,5317,4357,2972,98762,41960,43337,85297,2859,4326,236,10,0,0,9,253,483,349,620,24,45,514,0,168,113,3874,202,0,19,22522,90.20473461,9.795265385,5.383649582,4.411615804,4.380227213,0.238958304,0.170105911,3.922561309,0.114416476,0.204532107,0.010125352,0,0,0.009112817,0.256171402,0.489054495,0
2022,Week 47,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Secondary,5,4087.2,36390,36694,304,3899,2918,981,1150,40593,17235,18017,35252,1138,2313,149,8,0,0,26,116,306,242,200,1,38,23,0,38,12,618,313,0,8,9066,90.39489567,9.605104328,7.188431503,2.416672825,5.698026753,0.36705836,0.093612199,1.522429976,0.029561747,0.771068904,0.019707831,0,0,0.064050452,0.285763555,0.753824551,0
2022,Week 47,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Secondary,13.6,9894.6,85587,86262,675,10107,6989,3118,1844,96369,47423,36396,83819,1768,5695,324,0,0,0,20,362,588,451,265,1,26,195,2,232,76,2672,138,0,14,10274,89.51218753,10.48781247,7.252332182,3.235480289,5.909576731,0.336207702,0.240741317,2.77267586,0.078863535,0.143199577,0,0,0,0.020753562,0.375639469,0.610154718,0
2022,Week 47,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Secondary,24.8,26538,224642,226536,1894,22257,12787,9470,9474,248793,105403,110754,216157,8485,10433,561,46,0,2,14,685,1045,725,1627,15,97,1057,0,391,989,6667,1423,1,31,34423,91.05400875,8.945991246,5.139614057,3.806377189,4.193445957,0.225488659,0.157158763,2.679737774,0.397519223,0.57196143,0.018489266,0,0.000803881,0.005627168,0.27532929,0.420027895,0.000401941
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Secondary,27.4,32544.2,271007,279122,8115,32710,25685,7025,7771,311832,126699,136950,263649,7358,21761,1138,4,4,75,4,501,2164,5786,907,31,511,1760,27,239,413,5952,421,34,40,49715,89.51037738,10.48962262,8.236806999,2.252815619,6.978437107,0.364940096,0.076643834,1.90872008,0.13244311,0.135008594,0.001282742,0.001282742,0.024051412,0.001282742,0.160663434,0.693963416,0.010903307
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Secondary,6,4447.4,39925,40119,194,4070,3221,849,1133,44189,18990,19908,38898,1027,2792,143,0,0,0,6,82,198,167,48,19,5,1,2,50,106,623,70,0,10,9236,90.78956301,9.210436987,7.289144357,1.921292629,6.318314513,0.323609948,0.113150332,1.409853131,0.239878703,0.158410464,0,0,0,0.01357804,0.185566544,0.448075313,0
2022,Week 47,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,857,Secondary,3,2945.6,25312,25510,198,3855,3306,549,566,29365,17033,7723,24756,556,3053,110,0,0,0,6,49,88,134,40,4,2,58,0,26,10,490,23,0,3,2809,86.87212668,13.12787332,11.2583007,1.86957262,10.3967308,0.374595607,0.08854078,1.668653159,0.034054146,0.078324536,0,0,0,0.020432488,0.166865316,0.299676486,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Secondary,12.6,14223.6,122678,123424,746,11717,6401,5316,2820,135141,59037,61003,120040,2638,5353,424,0,2,2,22,232,366,360,270,15,56,313,2,333,182,4529,272,0,21,27431,91.32979629,8.670203713,4.736534434,3.933669279,3.961048091,0.313746383,0.246409306,3.351314553,0.134674155,0.201271265,0,0.001479936,0.001479936,0.016279293,0.171672549,0.270828246,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Secondary,9.8,9021.2,69469,70347,878,6537,4729,1808,2475,76884,33410,33693,67103,2366,4036,334,0,0,2,14,67,276,401,392,30,73,372,2,41,109,1539,119,0,11,11249,91.49758077,8.502419229,6.150824619,2.35159461,5.249466729,0.434420686,0.05332709,2.001716872,0.14177202,0.154778628,0,0,0.002601321,0.01820925,0.087144269,0.358982363,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Secondary,14.8,13999,104849,105815,966,9826,7786,2040,3219,115641,50776,51033,101809,3040,6496,443,0,0,0,0,236,611,710,132,7,110,131,8,140,179,1425,296,0,22,22138,91.50301364,8.496986363,6.732906149,1.764080214,5.617384838,0.383082125,0.121064328,1.232261914,0.154789391,0.25596458,0,0,0,0,0.204079868,0.528359319,0
2022,Week 47,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Secondary,20.8,14050.8,121344,122814,1470,12662,10167,2495,3077,135476,58671,59837,118508,2836,8477,534,0,0,0,10,183,963,454,283,2,117,509,388,131,241,1935,188,0,28,22534,90.65369512,9.346304881,7.50465027,1.84165461,6.257196847,0.394165756,0.096696094,1.428297263,0.177891287,0.138769967,0,0,0,0.007381381,0.135079276,0.71082701,0
2022,Week 47,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Secondary,20.8,20437.6,163914,165537,1623,22122,14289,7833,5594,187659,77335,81561,158896,5018,11401,688,0,2,1,14,526,1653,1100,1240,23,78,416,6,207,576,6750,300,4,26,28359,88.21159657,11.78840343,7.614343037,4.174060397,6.07538141,0.366622438,0.11030646,3.596949787,0.306939715,0.159864435,0,0.001065763,0.000532881,0.00746034,0.280295643,0.880853037,0.002131526
2022,Week 47,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,803,Secondary,15,13422.6,117321,118265,944,14065,10092,3973,3681,132330,56245,57693,113938,3383,8128,458,0,0,38,10,440,1017,588,1194,1,69,284,2,253,298,3256,166,1,17,16585,89.3712688,10.6287312,7.626388574,3.002342628,6.142220207,0.346104436,0.191188695,2.460515378,0.225194589,0.125443966,0,0,0.028716089,0.007556865,0.332502078,0.768533212,0.000755687
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,211,Secondary,12,11189.8,101744,102884,1140,8072,5899,2173,3005,110956,48329,50439,98768,2976,5153,274,6,0,0,4,130,330,494,312,11,29,606,0,162,29,1936,46,2,18,19256,92.72504416,7.274955838,5.316521865,1.958433974,4.64418328,0.246944735,0.146003821,1.744835791,0.026136487,0.041457875,0.005407549,0,0,0.003605033,0.11716356,0.297415192,0.001802516
2022,Week 47,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Secondary,17,17570.4,141254,142327,1073,20655,14588,6067,7068,162982,64901,69984,134885,6369,12330,627,0,0,0,6,455,1154,347,2462,21,210,487,8,195,699,5049,124,16,22,24218,87.32682137,12.67317863,8.95068167,3.722496963,7.565252605,0.384705059,0.119645114,3.09788811,0.428881717,0.076082021,0,0,0,0.003681388,0.279171933,0.70805365,0.009817035
2022,Week 47,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Secondary,18,17376,149193,150373,1180,17234,11553,5681,6063,167607,70267,73140,143407,5786,9474,461,4,2,0,28,468,1116,773,416,4,45,354,4,196,277,4481,727,0,22,24199,89.71761323,10.28238677,6.892910201,3.389476573,5.652508547,0.275048178,0.116940223,2.673516023,0.16526756,0.433752767,0.002386535,0.001193268,0,0.016705746,0.279224615,0.665843312,0
2022,Week 47,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Secondary,20.6,13823.4,121866,123338,1472,13403,9891,3512,2487,136741,59412,60063,119475,2391,7694,547,2,1,0,56,381,1004,733,254,9,435,295,0,545,96,2821,50,206,30,22082,90.19825802,9.801741979,7.233382819,2.568359161,5.626695724,0.400026327,0.398563708,2.063024258,0.070205717,0.036565478,0.001462619,0.00073131,0,0.040953335,0.278628941,0.734234794,0.150649769
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Secondary,3,2060.4,17969,18071,102,1293,947,346,737,19364,8373,8909,17282,687,692,64,0,0,0,0,30,161,61,50,1,0,40,0,0,50,274,22,0,15,18909,93.32266061,6.677339393,4.890518488,1.786820905,3.57364181,0.330510225,0,1.414996901,0.258211113,0.11361289,0,0,0,0,0.154926668,0.831439785,0
2022,Week 47,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Secondary,11,10589,93837,94943,1106,8501,6020,2481,3261,103444,44240,46400,90640,3197,5034,407,0,0,0,0,150,429,478,436,2,71,551,4,226,64,1880,311,0,13,13553,91.78202699,8.21797301,5.819573876,2.398399134,4.866401145,0.393449596,0.218475697,1.817408453,0.061869224,0.30064576,0,0,0,0,0.145005994,0.414717142,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Secondary,6.4,5117.8,42289,43125,836,4955,3983,972,2528,48080,19320,20472,39792,2497,3214,303,0,0,0,0,69,397,426,248,35,4,371,0,41,31,718,182,0,10,10541,89.69425957,10.30574043,8.284109817,2.021630616,6.68469218,0.630199667,0.085274542,1.493344426,0.064475874,0.378535774,0,0,0,0,0.143510815,0.825707155,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Secondary,11,10963.6,96300,97055,755,11823,8445,3378,2957,108878,46086,47525,93611,2689,6687,418,4,430,12,0,310,584,397,362,14,138,206,0,46,268,2985,79,0,19,24395,89.14105696,10.85894304,7.756387884,3.102555153,6.141736623,0.383915943,0.042249123,2.741600691,0.246147064,0.072558276,0.003673837,0.394937453,0.01102151,0,0.28472235,0.536380169,0
2022,Week 47,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Secondary,11,9218.2,79575,80144,569,9162,5811,3351,2932,89306,37523,39604,77127,2448,4688,380,5,0,20,2,246,458,285,617,28,162,94,0,48,484,2792,27,12,23,23785,89.74089087,10.25910913,6.506841646,3.752267485,5.249367344,0.425503326,0.053747789,3.126329698,0.541956867,0.030233131,0.005598728,0,0.022394912,0.002239491,0.275457416,0.512843482,0.013436947
